# Volt_Dump_NR.csv run at 2013-08-28 04:00:00 PST on 804 powerflow objects (not all are nodes)
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
n151,2376.849004,-92.188192,-1246.026436,-2054.895285,-1147.060478,2101.180327
n152,2402.367651,-64.843901,-1246.433596,-2091.169398,-1178.004280,2114.294535
n160,2346.472854,-134.871583,-1262.479595,-2061.672525,-1140.204445,2094.429624
n195,2394.628843,-177.784781,-1286.844359,-2107.045942,-1127.211024,2132.663614
n197,2393.661141,-154.549954,-1300.807102,-2105.871006,-1165.112806,2141.216260
n250,2392.435371,-81.354167,-1246.931682,-2075.957236,-1164.093875,2104.593639
n251,2392.435371,-81.354167,-1246.931682,-2075.957236,-1164.093875,2104.593639
n300,2382.047346,-168.151321,-1309.578274,-2103.227008,-1170.966387,2138.083909
n350,2382.047346,-168.151321,-1309.578274,-2103.227008,-1170.966387,2138.083909
n450,2393.788853,-154.527428,-1300.675217,-2105.260134,-1164.347230,2141.271596
n451,2393.788853,-154.527428,-1300.675217,-2105.260134,-1164.347230,2141.271596
n610,272.908837,-11.634626,-143.508754,-233.957811,-129.400083,245.592437
n611,2346.472854,-134.871583,-1262.479595,-2061.672525,-1140.204445,2094.429624
l1,2441.887746,-20.630861,-1237.170836,-2113.773727,-1208.797909,2127.726242
l1_tn,121.664866,-1.118143,121.664866,-1.118143,0.000000,0.000000
l1_tm,121.664866,-1.118143,121.664866,-1.118143,0.000000,0.000000
l1_tpn,121.765733,-1.112265,121.765733,-1.112265,0.000000,0.000000
l2,0.000000,0.000000,-1238.493974,-2108.688094,0.000000,0.000000
l2_tn,-61.828497,-105.180453,-61.828497,-105.180453,0.000000,0.000000
l2_tm,-61.828497,-105.180453,-61.828497,-105.180453,0.000000,0.000000
l2_tpn,-61.854002,-105.231415,-61.854002,-105.231415,0.000000,0.000000
l4,0.000000,0.000000,0.000000,0.000000,-1200.656411,2125.181546
l4_tn,-59.736579,105.919758,-59.736579,105.919758,0.000000,0.000000
l4_tm,-59.736579,105.919758,-59.736579,105.919758,0.000000,0.000000
l4_tpn,-59.798926,106.014729,-59.798926,106.014729,0.000000,0.000000
l5,0.000000,0.000000,0.000000,0.000000,-1191.062021,2122.440158
l5_tn,-59.382561,105.911102,-59.382561,105.911102,0.000000,0.000000
l5_tm,-59.382561,105.911102,-59.382561,105.911102,0.000000,0.000000
l5_tpn,-59.414092,105.959395,-59.414092,105.959395,0.000000,0.000000
l6,0.000000,0.000000,0.000000,0.000000,-1190.748344,2122.259283
l6_tn,-59.243475,105.774425,-59.243475,105.774425,0.000000,0.000000
l6_tm,-59.243475,105.774425,-59.243475,105.774425,0.000000,0.000000
l6_tpn,-59.304940,105.868658,-59.304940,105.868658,0.000000,0.000000
l7,2426.841318,-37.457518,-1240.746174,-2105.378935,-1197.332604,2122.611238
l7_tn,121.067139,-1.914531,121.067139,-1.914531,0.000000,0.000000
l7_tm,121.067139,-1.914531,121.067139,-1.914531,0.000000,0.000000
l7_tpn,121.132187,-1.911172,121.132187,-1.911172,0.000000,0.000000
l9,2416.139696,-49.015962,0.000000,0.000000,0.000000,0.000000
l9_tn,120.393323,-2.530911,120.393323,-2.530911,0.000000,0.000000
l9_tm,120.393323,-2.530911,120.393323,-2.530911,0.000000,0.000000
l9_tpn,120.480747,-2.526853,120.480747,-2.526853,0.000000,0.000000
l10,2475.557642,-50.795292,0.000000,0.000000,0.000000,0.000000
l10_tn,123.504243,-2.580495,123.504243,-2.580495,0.000000,0.000000
l10_tm,123.504243,-2.580495,123.504243,-2.580495,0.000000,0.000000
l10_tpn,123.563614,-2.577732,123.563614,-2.577732,0.000000,0.000000
l11,2475.400509,-50.886254,0.000000,0.000000,0.000000,0.000000
l11_tn,123.344801,-2.626308,123.344801,-2.626308,0.000000,0.000000
l11_tm,123.344801,-2.626308,123.344801,-2.626308,0.000000,0.000000
l11_tpn,123.435878,-2.622105,123.435878,-2.622105,0.000000,0.000000
l12,0.000000,0.000000,-1243.106287,-2099.582671,0.000000,0.000000
l12_tn,-62.065248,-104.739567,-62.065248,-104.739567,0.000000,0.000000
l12_tm,-62.065248,-104.739567,-62.065248,-104.739567,0.000000,0.000000
l12_tpn,-62.084061,-104.776830,-62.084061,-104.776830,0.000000,0.000000
l16,0.000000,0.000000,0.000000,0.000000,-1176.882106,2113.640817
l16_tn,-58.553779,105.345780,-58.553779,105.345780,0.000000,0.000000
l16_tm,-58.553779,105.345780,-58.553779,105.345780,0.000000,0.000000
l16_tpn,-58.613762,105.438398,-58.613762,105.438398,0.000000,0.000000
l17,0.000000,0.000000,0.000000,0.000000,-1177.129080,2113.781769
l17_tn,-58.691097,105.484268,-58.691097,105.484268,0.000000,0.000000
l17_tm,-58.691097,105.484268,-58.691097,105.484268,0.000000,0.000000
l17_tpn,-58.718778,105.526970,-58.718778,105.526970,0.000000,0.000000
l19,2392.411520,-79.582761,0.000000,0.000000,0.000000,0.000000
l19_tn,119.195562,-4.053651,119.195562,-4.053651,0.000000,0.000000
l19_tm,119.195562,-4.053651,119.195562,-4.053651,0.000000,0.000000
l19_tpn,119.296462,-4.050279,119.296462,-4.050279,0.000000,0.000000
l20,2392.005803,-79.806033,0.000000,0.000000,0.000000,0.000000
l20_tn,119.164119,-4.065126,119.164119,-4.065126,0.000000,0.000000
l20_tm,119.164119,-4.065126,119.164119,-4.065126,0.000000,0.000000
l20_tpn,119.276244,-4.061390,119.276244,-4.061390,0.000000,0.000000
l22,0.000000,0.000000,-1247.122667,-2074.478141,0.000000,0.000000
l22_tn,-62.204784,-103.296030,-62.204784,-103.296030,0.000000,0.000000
l22_tm,-62.204784,-103.296030,-62.204784,-103.296030,0.000000,0.000000
l22_tpn,-62.259569,-103.402657,-62.259569,-103.402657,0.000000,0.000000
l24,0.000000,0.000000,0.000000,0.000000,-1164.316151,2104.903532
l24_tn,-57.935765,104.922013,-57.935765,104.922013,0.000000,0.000000
l24_tm,-57.935765,104.922013,-57.935765,104.922013,0.000000,0.000000
l24_tpn,-57.987407,105.002241,-57.987407,105.002241,0.000000,0.000000
l28,2392.342418,-81.142143,-1247.068586,-2075.847167,-1164.596969,2104.781165
l28_tn,119.180840,-4.131702,119.180840,-4.131702,0.000000,0.000000
l28_tm,119.180840,-4.131702,119.180840,-4.131702,0.000000,0.000000
l28_tpn,119.292984,-4.128028,119.292984,-4.128028,0.000000,0.000000
l29,2392.294525,-81.348144,-1247.038536,-2075.941872,-1164.400375,2104.640501
l29_tn,119.192286,-4.141521,119.192286,-4.141521,0.000000,0.000000
l29_tm,119.192286,-4.141521,119.192286,-4.141521,0.000000,0.000000
l29_tpn,119.290562,-4.138309,119.290562,-4.138309,0.000000,0.000000
l30,2392.435371,-81.354167,-1246.931682,-2075.957236,-1164.093875,2104.593639
l30_tn,-57.909863,104.883473,-57.909863,104.883473,0.000000,0.000000
l30_tm,-57.909863,104.883473,-57.909863,104.883473,0.000000,0.000000
l30_tpn,-57.976376,104.986814,-57.976376,104.986814,0.000000,0.000000
l31,0.000000,0.000000,0.000000,0.000000,-1193.267973,2157.252893
l31_tn,-59.489592,107.644252,-59.489592,107.644252,0.000000,0.000000
l31_tm,-59.489592,107.644252,-59.489592,107.644252,0.000000,0.000000
l31_tpn,-59.523631,107.697091,-59.523631,107.697091,0.000000,0.000000
l32,0.000000,0.000000,0.000000,0.000000,-1193.076272,2157.138559
l32_tn,-59.489124,107.652673,-59.489124,107.652673,0.000000,0.000000
l32_tm,-59.489124,107.652673,-59.489124,107.652673,0.000000,0.000000
l32_tpn,-59.514050,107.691371,-59.514050,107.691371,0.000000,0.000000
l33,2451.412366,-83.694793,0.000000,0.000000,0.000000,0.000000
l33_tn,122.126396,-4.260954,122.126396,-4.260954,0.000000,0.000000
l33_tm,122.126396,-4.260954,122.126396,-4.260954,0.000000,0.000000
l33_tpn,122.238569,-4.257303,122.238569,-4.257303,0.000000,0.000000
l34,0.000000,0.000000,0.000000,0.000000,-1177.536398,2114.021664
l34_tn,-58.587184,105.366050,-58.587184,105.366050,0.000000,0.000000
l34_tm,-58.587184,105.366050,-58.587184,105.366050,0.000000,0.000000
l34_tpn,-58.646373,105.457410,-58.646373,105.457410,0.000000,0.000000
l35,2388.570199,-84.654659,-1246.415192,-2067.624682,-1161.500689,2105.325640
l37,2387.752679,-85.107641,0.000000,0.000000,0.000000,0.000000
l37_tn,118.958743,-4.328887,118.958743,-4.328887,0.000000,0.000000
l37_tm,118.958743,-4.328887,118.958743,-4.328887,0.000000,0.000000
l37_tpn,119.063956,-4.325621,119.063956,-4.325621,0.000000,0.000000
l38,0.000000,0.000000,-1246.737494,-2066.874168,0.000000,0.000000
l38_tn,-62.236116,-103.088587,-62.236116,-103.088587,0.000000,0.000000
l38_tm,-62.236116,-103.088587,-62.236116,-103.088587,0.000000,0.000000
l38_tpn,-62.264746,-103.144158,-62.264746,-103.144158,0.000000,0.000000
l39,0.000000,0.000000,-1246.733941,-2066.637346,0.000000,0.000000
l39_tn,-62.243738,-103.091904,-62.243738,-103.091904,0.000000,0.000000
l39_tm,-62.243738,-103.091904,-62.243738,-103.091904,0.000000,0.000000
l39_tpn,-62.264562,-103.132320,-62.264562,-103.132320,0.000000,0.000000
l41,0.000000,0.000000,0.000000,0.000000,-1157.951316,2104.135877
l41_tn,-57.736457,105.005805,-57.736457,105.005805,0.000000,0.000000
l41_tm,-57.736457,105.005805,-57.736457,105.005805,0.000000,0.000000
l41_tpn,-57.761692,105.045165,-57.761692,105.045165,0.000000,0.000000
l42,2382.697290,-88.074092,-1246.511873,-2061.574654,-1154.915899,2103.207247
l42_tn,118.887072,-4.438131,118.887072,-4.438131,0.000000,0.000000
l42_tm,118.887072,-4.438131,118.887072,-4.438131,0.000000,0.000000
l42_tpn,118.927863,-4.436903,118.927863,-4.436903,0.000000,0.000000
l43,0.000000,0.000000,-1246.506458,-2060.857883,0.000000,0.000000
l43_tn,-62.169236,-102.609154,-62.169236,-102.609154,0.000000,0.000000
l43_tm,-62.169236,-102.609154,-62.169236,-102.609154,0.000000,0.000000
l43_tpn,-62.228373,-102.723490,-62.228373,-102.723490,0.000000,0.000000
l45,2380.172181,-89.578037,0.000000,0.000000,0.000000,0.000000
l45_tn,118.746299,-4.513556,118.746299,-4.513556,0.000000,0.000000
l45_tm,118.746299,-4.513556,118.746299,-4.513556,0.000000,0.000000
l45_tpn,118.801810,-4.511923,118.801810,-4.511923,0.000000,0.000000
l46,2379.981802,-89.679621,0.000000,0.000000,0.000000,0.000000
l46_tn,118.741466,-4.518485,118.741466,-4.518485,0.000000,0.000000
l46_tm,118.741466,-4.518485,118.741466,-4.518485,0.000000,0.000000
l46_tpn,118.792302,-4.516991,118.792302,-4.516991,0.000000,0.000000
l47,2377.730851,-90.983446,-1246.395001,-2056.335758,-1148.931951,2101.292857
l48,2377.052797,-91.289046,-1246.280401,-2055.625560,-1148.317238,2101.021119
l49,2376.915594,-92.010868,-1246.072572,-2054.821829,-1147.228643,2101.275897
l50,2376.920952,-92.104791,-1246.000132,-2054.861388,-1147.035679,2101.210847
l50_tn,-57.066234,104.723772,-57.066234,104.723772,0.000000,0.000000
l50_tm,-57.066234,104.723772,-57.066234,104.723772,0.000000,0.000000
l50_tpn,-57.125839,104.817516,-57.125839,104.817516,0.000000,0.000000
l51,2376.849004,-92.188192,-1246.026436,-2054.895285,-1147.060478,2101.180327
l51_tn,118.583248,-4.643639,118.583248,-4.643639,0.000000,0.000000
l51_tm,118.583248,-4.643639,118.583248,-4.643639,0.000000,0.000000
l51_tpn,118.635888,-4.642150,118.635888,-4.642150,0.000000,0.000000
l52,2388.710284,-80.042658,-1251.079643,-2086.530282,-1169.127159,2109.948877
l52_tn,119.000668,-4.076770,119.000668,-4.076770,0.000000,0.000000
l52_tm,119.000668,-4.076770,119.000668,-4.076770,0.000000,0.000000
l52_tpn,119.111894,-4.073080,119.111894,-4.073080,0.000000,0.000000
l53,2381.993759,-87.506263,-1253.358684,-2084.145099,-1164.649975,2107.824952
l53_tn,118.671347,-4.448191,118.671347,-4.448191,0.000000,0.000000
l53_tm,118.671347,-4.448191,118.671347,-4.448191,0.000000,0.000000
l53_tpn,118.776692,-4.445036,118.776692,-4.445036,0.000000,0.000000
l55,2377.761923,-92.129661,-1254.828138,-2082.543546,-1161.873950,2106.538600
l55_tn,118.623949,-4.640871,118.623949,-4.640871,0.000000,0.000000
l55_tm,118.623949,-4.640871,118.623949,-4.640871,0.000000,0.000000
l55_tpn,118.681461,-4.639242,118.681461,-4.639242,0.000000,0.000000
l56,2377.736904,-92.079529,-1254.869571,-2082.428411,-1161.893052,2106.582878
l56_tn,-62.646646,-103.873236,-62.646646,-103.873236,0.000000,0.000000
l56_tm,-62.646646,-103.873236,-62.646646,-103.873236,0.000000,0.000000
l56_tpn,-62.670917,-103.920397,-62.670917,-103.920397,0.000000,0.000000
l58,0.000000,0.000000,-1257.283320,-2075.381853,0.000000,0.000000
l58_tn,-62.760729,-103.509630,-62.760729,-103.509630,0.000000,0.000000
l58_tm,-62.760729,-103.509630,-62.760729,-103.509630,0.000000,0.000000
l58_tpn,-62.791277,-103.568644,-62.791277,-103.568644,0.000000,0.000000
l59,0.000000,0.000000,-1257.280224,-2075.198740,0.000000,0.000000
l59_tn,-62.770719,-103.520080,-62.770719,-103.520080,0.000000,0.000000
l59_tm,-62.770719,-103.520080,-62.770719,-103.520080,0.000000,0.000000
l59_tpn,-62.791116,-103.559483,-62.791116,-103.559483,0.000000,0.000000
l60,2346.472854,-134.871583,-1262.479595,-2061.672525,-1140.204445,2094.429624
l60_tn,117.079061,-6.772515,117.079061,-6.772515,0.000000,0.000000
l60_tm,117.079061,-6.772515,117.079061,-6.772515,0.000000,0.000000
l60_tpn,117.118930,-6.772131,117.118930,-6.772131,0.000000,0.000000
l62,2345.137894,-133.959415,-1261.491068,-2060.823595,-1139.591613,2092.456261
l62_tn,-56.711630,104.312504,-56.711630,104.312504,0.000000,0.000000
l62_tm,-56.711630,104.312504,-56.711630,104.312504,0.000000,0.000000
l62_tpn,-56.754870,104.380656,-56.754870,104.380656,0.000000,0.000000
l63,2344.205228,-133.320061,-1260.796510,-2060.227094,-1139.222978,2091.210862
l63_tn,116.813305,-6.729081,116.813305,-6.729081,0.000000,0.000000
l63_tm,116.813305,-6.729081,116.813305,-6.729081,0.000000,0.000000
l63_tpn,116.890654,-6.728318,116.890654,-6.728318,0.000000,0.000000
l64,2342.630375,-132.081623,-1259.406315,-2059.040767,-1138.486183,2088.716167
l64_tn,-62.743641,-102.266587,-62.743641,-102.266587,0.000000,0.000000
l64_tm,-62.743641,-102.266587,-62.743641,-102.266587,0.000000,0.000000
l64_tpn,-62.828314,-102.428083,-62.828314,-102.428083,0.000000,0.000000
l65,2340.703396,-130.572810,-1258.105697,-2058.143757,-1137.606161,2085.691889
l66,2340.697269,-130.575680,-1258.114461,-2058.151441,-1137.399165,2085.230807
l66_tn,-56.394405,103.727983,-56.394405,103.727983,0.000000,0.000000
l66_tm,-56.394405,103.727983,-56.394405,103.727983,0.000000,0.000000
l66_tpn,-56.492780,103.883033,-56.492780,103.883033,0.000000,0.000000
l68,2396.627465,-151.375133,0.000000,0.000000,0.000000,0.000000
l68_tn,119.574043,-7.596917,119.574043,-7.596917,0.000000,0.000000
l68_tm,119.574043,-7.596917,119.574043,-7.596917,0.000000,0.000000
l68_tpn,119.622110,-7.596727,119.622110,-7.596727,0.000000,0.000000
l69,2395.749751,-151.822397,0.000000,0.000000,0.000000,0.000000
l69_tn,119.341968,-7.653054,119.341968,-7.653054,0.000000,0.000000
l69_tm,119.341968,-7.653054,119.341968,-7.653054,0.000000,0.000000
l69_tpn,119.460501,-7.652655,119.460501,-7.652655,0.000000,0.000000
l70,2395.125869,-152.139340,0.000000,0.000000,0.000000,0.000000
l70_tn,119.491770,-7.635043,119.491770,-7.635043,0.000000,0.000000
l70_tm,119.491770,-7.635043,119.491770,-7.635043,0.000000,0.000000
l70_tpn,119.547152,-7.634843,119.547152,-7.634843,0.000000,0.000000
l71,2394.776149,-152.318270,0.000000,0.000000,0.000000,0.000000
l71_tn,119.293071,-7.677722,119.293071,-7.677722,0.000000,0.000000
l71_tm,119.293071,-7.677722,119.293071,-7.677722,0.000000,0.000000
l71_tpn,119.411934,-7.677349,119.411934,-7.677349,0.000000,0.000000
l73,0.000000,0.000000,0.000000,0.000000,-1156.259388,2138.925064
l73_tn,-57.515521,106.588945,-57.515521,106.588945,0.000000,0.000000
l73_tm,-57.515521,106.588945,-57.515521,106.588945,0.000000,0.000000
l73_tpn,-57.584579,106.698549,-57.584579,106.698549,0.000000,0.000000
l74,0.000000,0.000000,0.000000,0.000000,-1155.390393,2138.405280
l74_tn,-57.471039,106.561089,-57.471039,106.561089,0.000000,0.000000
l74_tm,-57.471039,106.561089,-57.471039,106.561089,0.000000,0.000000
l74_tpn,-57.541265,106.672601,-57.541265,106.672601,0.000000,0.000000
l75,0.000000,0.000000,0.000000,0.000000,-1154.893801,2138.108216
l75_tn,-57.469962,106.583895,-57.469962,106.583895,0.000000,0.000000
l75_tm,-57.469962,106.583895,-57.469962,106.583895,0.000000,0.000000
l75_tpn,-57.516442,106.657715,-57.516442,106.657715,0.000000,0.000000
l76,2393.570297,-160.555196,-1294.290883,-2105.752199,-1153.385475,2138.160220
l77,2393.327561,-160.867636,-1294.427430,-2105.300687,-1152.988590,2138.031324
l77_tn,-64.579646,-104.862317,-64.579646,-104.862317,0.000000,0.000000
l77_tm,-64.579646,-104.862317,-64.579646,-104.862317,0.000000,0.000000
l77_tpn,-64.619519,-104.938054,-64.619519,-104.938054,0.000000,0.000000
l79,2393.147245,-161.124517,-1294.475640,-2105.326093,-1152.927581,2137.894464
l79_tn,119.216090,-8.116362,119.216090,-8.116362,0.000000,0.000000
l79_tm,119.216090,-8.116362,119.216090,-8.116362,0.000000,0.000000
l79_tpn,119.330395,-8.116426,119.330395,-8.116426,0.000000,0.000000
l80,2393.326164,-161.174043,-1294.347440,-2105.024581,-1152.228051,2137.813270
l80_tn,-64.576911,-104.850952,-64.576911,-104.850952,0.000000,0.000000
l80_tm,-64.576911,-104.850952,-64.576911,-104.850952,0.000000,0.000000
l80_tpn,-64.615520,-104.924283,-64.615520,-104.924283,0.000000,0.000000
l82,2393.335073,-161.683369,-1294.122806,-2105.243709,-1151.463417,2137.405172
l82_tn,119.234803,-8.144224,119.234803,-8.144224,0.000000,0.000000
l82_tm,119.234803,-8.144224,119.234803,-8.144224,0.000000,0.000000
l82_tpn,119.339725,-8.144306,119.339725,-8.144306,0.000000,0.000000
l83,2393.385806,-161.687001,-1294.079384,-2105.249257,-1151.354314,2137.384311
l83_tn,-57.403478,106.659463,-57.403478,106.659463,0.000000,0.000000
l83_tm,-57.403478,106.659463,-57.403478,106.659463,0.000000,0.000000
l83_tpn,-57.431867,106.704628,-57.431867,106.704628,0.000000,0.000000
l84,0.000000,0.000000,0.000000,0.000000,-1150.257063,2136.746608
l84_tn,-57.343792,106.619733,-57.343792,106.619733,0.000000,0.000000
l84_tm,-57.343792,106.619733,-57.343792,106.619733,0.000000,0.000000
l84_tpn,-57.377116,106.672784,-57.377116,106.672784,0.000000,0.000000
l85,0.000000,0.000000,0.000000,0.000000,-1149.668941,2136.393535
l85_tn,-57.200804,106.484111,-57.200804,106.484111,0.000000,0.000000
l85_tm,-57.200804,106.484111,-57.200804,106.484111,0.000000,0.000000
l85_tpn,-57.255980,106.572048,-57.255980,106.572048,0.000000,0.000000
l86,2391.635589,-171.502028,-1291.415216,-2107.080762,-1143.020494,2134.847295
l86_tn,-64.472164,-105.105824,-64.472164,-105.105824,0.000000,0.000000
l86_tm,-64.472164,-105.105824,-64.472164,-105.105824,0.000000,0.000000
l86_tpn,-64.495478,-105.150299,-64.495478,-105.150299,0.000000,0.000000
l87,2390.947898,-178.434446,-1289.990370,-2108.413177,-1136.301427,2131.970333
l87_tn,-64.344301,-104.990215,-64.344301,-104.990215,0.000000,0.000000
l87_tm,-64.344301,-104.990215,-64.344301,-104.990215,0.000000,0.000000
l87_tpn,-64.398377,-105.093475,-64.398377,-105.093475,0.000000,0.000000
l88,2386.770018,-181.984999,0.000000,0.000000,0.000000,0.000000
l88_tn,118.894976,-9.155330,118.894976,-9.155330,0.000000,0.000000
l88_tm,118.894976,-9.155330,118.894976,-9.155330,0.000000,0.000000
l88_tpn,119.011673,-9.156431,119.011673,-9.156431,0.000000,0.000000
l90,0.000000,0.000000,-1288.179496,-2107.444606,0.000000,0.000000
l90_tn,-64.258168,-104.949886,-64.258168,-104.949886,0.000000,0.000000
l90_tm,-64.258168,-104.949886,-64.258168,-104.949886,0.000000,0.000000
l90_tpn,-64.308040,-105.045217,-64.308040,-105.045217,0.000000,0.000000
l92,0.000000,0.000000,0.000000,0.000000,-1118.165327,2129.736416
l92_tn,-55.635531,106.157958,-55.635531,106.157958,0.000000,0.000000
l92_tm,-55.635531,106.157958,-55.635531,106.157958,0.000000,0.000000
l92_tpn,-55.685215,106.238971,-55.685215,106.238971,0.000000,0.000000
l94,2394.313153,-178.051056,0.000000,0.000000,0.000000,0.000000
l94_tn,119.304330,-8.959908,119.304330,-8.959908,0.000000,0.000000
l94_tm,119.304330,-8.959908,119.304330,-8.959908,0.000000,0.000000
l94_tpn,119.387902,-8.960539,119.387902,-8.960539,0.000000,0.000000
l95,2394.628843,-177.784781,-1286.844359,-2107.045942,-1127.211024,2132.663614
l95_tn,-64.241508,-105.099197,-64.241508,-105.099197,0.000000,0.000000
l95_tm,-64.241508,-105.099197,-64.241508,-105.099197,0.000000,0.000000
l95_tpn,-64.267329,-105.148643,-64.267329,-105.148643,0.000000,0.000000
l96,0.000000,0.000000,-1286.841304,-2106.896949,0.000000,0.000000
l96_tn,-64.245744,-105.100163,-64.245744,-105.100163,0.000000,0.000000
l96_tm,-64.245744,-105.100163,-64.245744,-105.100163,0.000000,0.000000
l96_tpn,-64.267172,-105.141196,-64.267172,-105.141196,0.000000,0.000000
l98,2393.562304,-154.658277,-1300.840260,-2105.708885,-1164.983401,2141.201374
l98_tn,119.273390,-7.794190,119.273390,-7.794190,0.000000,0.000000
l98_tm,119.273390,-7.794190,119.273390,-7.794190,0.000000,0.000000
l98_tpn,119.351245,-7.794022,119.351245,-7.794022,0.000000,0.000000
l99,2393.685546,-154.515548,-1300.795831,-2105.253022,-1164.607008,2141.317888
l99_tn,-64.880326,-104.828286,-64.880326,-104.828286,0.000000,0.000000
l99_tm,-64.880326,-104.828286,-64.880326,-104.828286,0.000000,0.000000
l99_tpn,-64.937093,-104.935537,-64.937093,-104.935537,0.000000,0.000000
l100,2393.788853,-154.527428,-1300.675217,-2105.260134,-1164.347230,2141.271596
l100_tn,-57.939497,106.739631,-57.939497,106.739631,0.000000,0.000000
l100_tm,-57.939497,106.739631,-57.939497,106.739631,0.000000,0.000000
l100_tpn,-57.987750,106.815795,-57.987750,106.815795,0.000000,0.000000
l102,0.000000,0.000000,0.000000,0.000000,-1166.284712,2140.466818
l102_tn,-58.149769,106.815800,-58.149769,106.815800,0.000000,0.000000
l102_tm,-58.149769,106.815800,-58.149769,106.815800,0.000000,0.000000
l102_tpn,-58.177052,106.858748,-58.177052,106.858748,0.000000,0.000000
l103,0.000000,0.000000,0.000000,0.000000,-1165.474224,2139.985642
l103_tn,-57.982045,106.654036,-57.982045,106.654036,0.000000,0.000000
l103_tm,-57.982045,106.654036,-57.982045,106.654036,0.000000,0.000000
l103_tpn,-58.044032,106.751740,-58.044032,106.751740,0.000000,0.000000
l104,0.000000,0.000000,0.000000,0.000000,-1164.601531,2139.467417
l104_tn,-57.948566,106.643946,-57.948566,106.643946,0.000000,0.000000
l104_tm,-57.948566,106.643946,-57.948566,106.643946,0.000000,0.000000
l104_tpn,-58.000502,106.725844,-58.000502,106.725844,0.000000,0.000000
l106,0.000000,0.000000,-1309.783617,-2093.868220,0.000000,0.000000
l106_tn,-65.328186,-104.261801,-65.328186,-104.261801,0.000000,0.000000
l106_tm,-65.328186,-104.261801,-65.328186,-104.261801,0.000000,0.000000
l106_tpn,-65.384885,-104.367507,-65.384885,-104.367507,0.000000,0.000000
l107,0.000000,0.000000,-1313.552319,-2076.686297,0.000000,0.000000
l107_tn,-65.524634,-103.422874,-65.524634,-103.422874,0.000000,0.000000
l107_tm,-65.524634,-103.422874,-65.524634,-103.422874,0.000000,0.000000
l107_tpn,-65.572215,-103.510526,-65.572215,-103.510526,0.000000,0.000000
l109,2369.028097,-178.476262,0.000000,0.000000,0.000000,0.000000
