# Volt_Dump_NR.csv run at 2013-08-28 07:00:00 PST on 804 powerflow objects (not all are nodes)
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
l96_tn,-64.422361,-104.659311,-64.422361,-104.659311,0.000000,0.000000
l96_tm,-64.422361,-104.659311,-64.422361,-104.659311,0.000000,0.000000
l96_tpn,-64.451711,-104.715090,-64.451711,-104.715090,0.000000,0.000000
l98,2383.065827,-165.093363,-1304.086652,-2099.751684,-1155.846085,2137.717344
l98_tn,118.636219,-8.337538,118.636219,-8.337538,0.000000,0.000000
l98_tm,118.636219,-8.337538,118.636219,-8.337538,0.000000,0.000000
l98_tpn,118.741943,-8.337829,118.741943,-8.337829,0.000000,0.000000
l99,2383.232663,-164.899798,-1304.026697,-2099.133312,-1155.336448,2137.875283
l99_tn,-65.000736,-104.394878,-65.000736,-104.394878,0.000000,0.000000
l99_tm,-65.000736,-104.394878,-65.000736,-104.394878,0.000000,0.000000
l99_tpn,-65.078409,-104.540675,-65.078409,-104.540675,0.000000,0.000000
l100,2383.372590,-164.915964,-1303.863325,-2099.143032,-1154.984600,2137.812393
l100_tn,-57.388745,106.478750,-57.388745,106.478750,0.000000,0.000000
l100_tm,-57.388745,106.478750,-57.388745,106.478750,0.000000,0.000000
l100_tpn,-57.454024,106.582470,-57.454024,106.582470,0.000000,0.000000
l102,0.000000,0.000000,0.000000,0.000000,-1156.863668,2136.792994
l102_tn,-57.636304,106.586423,-57.636304,106.586423,0.000000,0.000000
l102_tm,-57.636304,106.586423,-57.636304,106.586423,0.000000,0.000000
l102_tpn,-57.673237,106.644926,-57.673237,106.644926,0.000000,0.000000
l103,0.000000,0.000000,0.000000,0.000000,-1155.766573,2136.140748
l103_tn,-57.409311,106.366244,-57.409311,106.366244,0.000000,0.000000
l103_tm,-57.409311,106.366244,-57.409311,106.366244,0.000000,0.000000
l103_tpn,-57.493141,106.499264,-57.493141,106.499264,0.000000,0.000000
l104,0.000000,0.000000,0.000000,0.000000,-1154.585345,2135.438263
l104_tn,-57.364032,106.352661,-57.364032,106.352661,0.000000,0.000000
l104_tm,-57.364032,106.352661,-57.364032,106.352661,0.000000,0.000000
l104_tpn,-57.434255,106.464159,-57.434255,106.464159,0.000000,0.000000
l106,0.000000,0.000000,-1313.172595,-2087.537265,0.000000,0.000000
l106_tn,-65.456025,-103.818711,-65.456025,-103.818711,0.000000,0.000000
l106_tm,-65.456025,-103.818711,-65.456025,-103.818711,0.000000,0.000000
l106_tpn,-65.533612,-103.962392,-65.533612,-103.962392,0.000000,0.000000
l107,0.000000,0.000000,-1316.895830,-2070.020282,0.000000,0.000000
l107_tn,-65.653198,-102.970100,-65.653198,-102.970100,0.000000,0.000000
l107_tm,-65.653198,-102.970100,-65.653198,-102.970100,0.000000,0.000000
l107_tpn,-65.718309,-103.089229,-65.718309,-103.089229,0.000000,0.000000
l109,2357.046513,-189.773914,0.000000,0.000000,0.000000,0.000000
