# Current_Dump_NR.csv run at 2013-08-28 18:00:00 PST on 804 links
link_name,currA_real,currA_imag,currB_real,currB_imag,currC_real,currC_imag
linobj7273,0.000000,0.000000,0.000000,0.000000,-9.561317,41.987522
linobj7276,176.718515,-54.449596,-103.672055,-65.693390,-41.346682,153.661982
linobj7374,0.000000,0.000000,0.000000,0.000000,-6.362996,27.983960
linobj7475,0.000000,0.000000,0.000000,0.000000,-3.179931,13.996630
linobj7677,26.424163,-9.715718,-21.632626,-20.141860,-6.288958,28.067043
linobj7686,112.078301,-19.432492,-37.919571,-35.270319,-40.961532,90.012341
linobj7778,26.424163,-9.715718,-10.815174,-10.068639,-6.288958,28.067043
linobj7879,13.209932,-4.851183,0.000000,0.000000,0.000000,0.000000
linobj7880,13.214232,-4.864535,-10.815174,-10.068639,-6.288958,28.067043
linobj8081,13.214232,-4.864535,0.000000,0.000000,-6.288958,28.067043
linobj8182,13.214232,-4.864535,0.000000,0.000000,-1.584777,7.057714
linobj8184,0.000000,0.000000,0.000000,0.000000,-4.704181,21.009329
linobj8283,0.000000,0.000000,0.000000,0.000000,-1.584777,7.057714
linobj8485,0.000000,0.000000,0.000000,0.000000,-3.129561,13.963111
linobj8687,112.078301,-19.432492,-32.466166,-30.202693,-40.961532,90.012341
linobj8788,98.904764,-14.479621,0.000000,0.000000,0.000000,0.000000
linobj8789,13.173538,-4.952870,-21.670200,-20.150824,-40.961532,90.012341
linobj8990,0.000000,0.000000,-10.785532,-10.040790,0.000000,0.000000
linobj8991,13.173538,-4.952870,-10.884668,-10.110034,-40.961532,90.012341
linobj9192,0.000000,0.000000,0.000000,0.000000,-40.961532,90.012341
linobj9193,13.173538,-4.952870,-10.884668,-10.110034,0.000000,0.000000
linobj9394,13.173538,-4.952870,0.000000,0.000000,0.000000,0.000000
linobj9395,0.000000,0.000000,-10.884668,-10.110034,0.000000,0.000000
linobj9596,0.000000,0.000000,-5.442818,-5.054998,0.000000,0.000000
linobj9798,13.247593,-4.813611,-10.843277,-10.070326,-3.256722,14.056785
linobj9899,0.000000,0.000000,-10.843277,-10.070326,-3.256722,14.056785
linobj99100,0.000000,0.000000,0.000000,0.000000,-3.256722,14.056785
linobj100450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
linobj101102,0.000000,0.000000,0.000000,0.000000,-8.131447,35.115986
linobj101105,137.489071,-29.367670,-67.140965,-88.591265,0.000000,0.000000
linobj102103,0.000000,0.000000,0.000000,0.000000,-6.491603,28.033864
linobj103104,0.000000,0.000000,0.000000,0.000000,-3.239417,14.013065
linobj105106,0.000000,0.000000,-67.140965,-88.591265,0.000000,0.000000
linobj105108,137.489071,-29.367670,0.000000,0.000000,0.000000,0.000000
linobj106107,0.000000,0.000000,-56.257153,-78.611384,0.000000,0.000000
linobj108109,137.489071,-29.367670,0.000000,0.000000,0.000000,0.000000
linobj108300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
linobj109110,124.504501,-24.436163,0.000000,0.000000,0.000000,0.000000
linobj110111,6.503271,-2.509750,0.000000,0.000000,0.000000,0.000000
linobj110112,118.001230,-21.926412,0.000000,0.000000,0.000000,0.000000
linobj112113,111.507314,-19.411147,0.000000,0.000000,0.000000,0.000000
linobj113114,98.732644,-14.387553,0.000000,0.000000,0.000000,0.000000
linobj13535,164.941795,-41.852112,-151.386601,-79.572681,-7.838605,114.048881
linobj1491,736.879332,-223.364054,-451.621812,-379.087795,-150.454893,615.901171
linobj15252,446.640641,-143.505404,-237.580049,-208.378390,-73.683438,316.519786
linobj670167,367.248304,-103.075367,-181.656297,-164.354981,-62.296169,244.822275
linobj197101,137.489071,-29.367670,-67.140965,-88.591265,-8.131447,35.115986
triplex_l1,14.176698,-3.848854,0.000000,0.000000,0.000000,0.000000
l1_tpn_tm,141.468338,-38.023128,-141.468338,38.023128,0.000000,0.000000
triplex_l2,0.000000,0.000000,-5.268995,-5.269242,0.000000,0.000000
l2_tpn_tm,-52.094826,-52.624363,52.094826,52.624363,0.000000,0.000000
triplex_l4,0.000000,0.000000,0.000000,0.000000,-3.766885,14.189272
l4_tpn_tm,-37.922011,141.401208,37.922011,-141.401208,0.000000,0.000000
triplex_l5,0.000000,0.000000,0.000000,0.000000,-1.863094,7.140877
l5_tpn_tm,-18.870809,70.866312,18.870809,-70.866312,0.000000,0.000000
triplex_l6,0.000000,0.000000,0.000000,0.000000,-3.704629,14.149681
l6_tpn_tm,-37.300169,141.008043,37.300169,-141.008043,0.000000,0.000000
triplex_l7,7.049838,-2.007939,0.000000,0.000000,0.000000,0.000000
l7_tpn_tm,70.155178,-19.600469,-70.155178,19.600469,0.000000,0.000000
triplex_l9,13.857382,-4.050973,0.000000,0.000000,0.000000,0.000000
l9_tpn_tm,138.289495,-40.047096,-138.289495,40.047096,0.000000,0.000000
triplex_l10,7.140343,-2.103155,0.000000,0.000000,0.000000,0.000000
l10_tpn_tm,71.059266,-20.542057,-71.059266,20.542057,0.000000,0.000000
triplex_l11,14.169114,-4.157404,0.000000,0.000000,0.000000,0.000000
l11_tpn_tm,141.400605,-41.100312,-141.400605,41.100312,0.000000,0.000000
triplex_l12,0.000000,0.000000,-5.290306,-5.222404,0.000000,0.000000
l12_tpn_tm,-52.309255,-52.160065,52.309255,52.160065,0.000000,0.000000
triplex_l16,0.000000,0.000000,0.000000,0.000000,-3.543813,14.009095
l16_tpn_tm,-35.692877,139.610337,35.692877,-139.610337,0.000000,0.000000
triplex_l17,0.000000,0.000000,0.000000,0.000000,-1.781787,7.070340
l17_tpn_tm,-18.059243,70.169702,18.059243,-70.169702,0.000000,0.000000
triplex_l19,13.553123,-4.272103,0.000000,0.000000,0.000000,0.000000
l19_tpn_tm,135.260914,-42.259858,-135.260914,42.259858,0.000000,0.000000
triplex_l20,13.538899,-4.273367,0.000000,0.000000,0.000000,0.000000
l20_tpn_tm,135.118974,-42.272671,-135.118974,42.272671,0.000000,0.000000
triplex_l22,0.000000,0.000000,-10.480836,-10.168805,0.000000,0.000000
l22_tpn_tm,-104.258687,-101.668693,104.258687,101.668693,0.000000,0.000000
triplex_l24,0.000000,0.000000,0.000000,0.000000,-3.464082,13.902628
l24_tpn_tm,-34.894987,138.551020,34.894987,-138.551020,0.000000,0.000000
triplex_l28,13.538129,-4.302710,0.000000,0.000000,0.000000,0.000000
l28_tpn_tm,135.112031,-42.565294,-135.112031,42.565294,0.000000,0.000000
triplex_l29,13.541757,-4.308117,0.000000,0.000000,0.000000,0.000000
l29_tpn_tm,135.148514,-42.619318,-135.148514,42.619318,0.000000,0.000000
triplex_l30,0.000000,0.000000,0.000000,0.000000,-3.457657,13.884082
l30_tpn_tm,-34.830602,138.365758,34.830602,-138.365758,0.000000,0.000000
triplex_l31,0.000000,0.000000,0.000000,0.000000,-1.779474,7.177845
l31_tpn_tm,-18.041760,71.237744,18.041760,-71.237744,0.000000,0.000000
triplex_l32,0.000000,0.000000,0.000000,0.000000,-1.778899,7.179617
l32_tpn_tm,-18.036037,71.255680,18.036037,-71.255680,0.000000,0.000000
triplex_l33,13.852563,-4.415028,0.000000,0.000000,0.000000,0.000000
l33_tpn_tm,138.250284,-43.677196,-138.250284,43.677196,0.000000,0.000000
triplex_l34,0.000000,0.000000,0.000000,0.000000,-3.555635,14.021070
l34_tpn_tm,-35.811067,139.729476,35.811067,-139.729476,0.000000,0.000000
triplex_l37,13.501716,-4.303121,0.000000,0.000000,0.000000,0.000000
l37_tpn_tm,134.749029,-42.570437,-134.749029,42.570437,0.000000,0.000000
triplex_l38,0.000000,0.000000,-5.288883,-5.097103,0.000000,0.000000
l38_tpn_tm,-52.301135,-50.914802,52.301135,50.914802,0.000000,0.000000
triplex_l39,0.000000,0.000000,-5.290712,-5.097377,0.000000,0.000000
l39_tpn_tm,-52.319610,-50.917682,52.319610,50.917682,0.000000,0.000000
triplex_l41,0.000000,0.000000,0.000000,0.000000,-1.728261,7.013701
l41_tpn_tm,-17.524446,69.609734,17.524446,-69.609734,0.000000,0.000000
triplex_l42,6.794375,-2.184218,0.000000,0.000000,0.000000,0.000000
l42_tpn_tm,67.625935,-21.365555,-67.625935,21.365555,0.000000,0.000000
triplex_l43,0.000000,0.000000,-10.459246,-10.080266,0.000000,0.000000
l43_tpn_tm,-104.045508,-100.785194,104.045508,100.785194,0.000000,0.000000
triplex_l45,6.779394,-2.187742,0.000000,0.000000,0.000000,0.000000
l45_tpn_tm,67.477077,-21.401135,-67.477077,21.401135,0.000000,0.000000
triplex_l46,6.778098,-2.188511,0.000000,0.000000,0.000000,0.000000
l46_tpn_tm,67.464299,-21.408902,-67.464299,21.408902,0.000000,0.000000
triplex_l50,0.000000,0.000000,0.000000,0.000000,-3.374551,13.860117
l50_tpn_tm,-34.001179,138.129115,34.001179,-138.129115,0.000000,0.000000
triplex_l51,6.769087,-2.195006,0.000000,0.000000,0.000000,0.000000
l51_tpn_tm,67.375063,-21.473876,-67.375063,21.473876,0.000000,0.000000
triplex_l52,13.533286,-4.246793,0.000000,0.000000,0.000000,0.000000
l52_tpn_tm,135.062345,-42.007834,-135.062345,42.007834,0.000000,0.000000
triplex_l53,13.458608,-4.292005,0.000000,0.000000,0.000000,0.000000
l53_tpn_tm,134.318898,-42.460700,-134.318898,42.460700,0.000000,0.000000
triplex_l55,6.759304,-2.185438,0.000000,0.000000,0.000000,0.000000
l55_tpn_tm,67.277320,-21.379241,-67.277320,21.379241,0.000000,0.000000
triplex_l56,0.000000,0.000000,-5.326289,-5.117528,0.000000,0.000000
l56_tpn_tm,-52.671934,-51.119666,52.671934,51.119666,0.000000,0.000000
triplex_l58,0.000000,0.000000,-5.324443,-5.073627,0.000000,0.000000
l58_tpn_tm,-52.655589,-50.683280,52.655589,50.683280,0.000000,0.000000
triplex_l59,0.000000,0.000000,-5.327155,-5.075264,0.000000,0.000000
l59_tpn_tm,-52.682856,-50.699769,52.682856,50.699769,0.000000,0.000000
triplex_l60,6.582167,-2.323870,0.000000,0.000000,0.000000,0.000000
l60_tpn_tm,65.524348,-22.764149,-65.524348,22.764149,0.000000,0.000000
triplex_l62,0.000000,0.000000,0.000000,0.000000,-3.227816,13.763712
l62_tpn_tm,-32.535262,137.172115,32.535262,-137.172115,0.000000,0.000000
triplex_l63,13.047929,-4.580566,0.000000,0.000000,0.000000,0.000000
l63_tpn_tm,130.231318,-45.349247,-130.231318,45.349247,0.000000,0.000000
triplex_l64,0.000000,0.000000,-19.305628,-18.133755,0.000000,0.000000
l64_tpn_tm,-192.579342,-181.389178,192.579342,181.389178,0.000000,0.000000
triplex_l66,0.000000,0.000000,0.000000,0.000000,-5.871043,25.074401
l66_tpn_tm,-58.985834,250.367929,58.985834,-250.367929,0.000000,0.000000
triplex_l68,6.684493,-2.424221,0.000000,0.000000,0.000000,0.000000
l68_tpn_tm,66.545956,-23.755930,-66.545956,23.755930,0.000000,0.000000
triplex_l69,13.232870,-4.794176,0.000000,0.000000,0.000000,0.000000
l69_tpn_tm,132.080371,-47.473959,-132.080371,47.473959,0.000000,0.000000
triplex_l70,6.665507,-2.427358,0.000000,0.000000,0.000000,0.000000
l70_tpn_tm,66.357384,-23.787965,-66.357384,23.787965,0.000000,0.000000
triplex_l71,13.210255,-4.798736,0.000000,0.000000,0.000000,0.000000
l71_tpn_tm,131.854968,-47.520008,-131.854968,47.520008,0.000000,0.000000
triplex_l73,0.000000,0.000000,0.000000,0.000000,-3.198321,14.003562
l73_tpn_tm,-32.247555,139.563625,32.247555,-139.563625,0.000000,0.000000
triplex_l74,0.000000,0.000000,0.000000,0.000000,-3.183064,13.987329
l74_tpn_tm,-32.095009,139.402116,32.095009,-139.402116,0.000000,0.000000
triplex_l75,0.000000,0.000000,0.000000,0.000000,-3.179931,13.996630
l75_tpn_tm,-32.063732,139.495732,32.063732,-139.495732,0.000000,0.000000
triplex_l77,0.000000,0.000000,-10.817452,-10.073221,0.000000,0.000000
l77_tpn_tm,-107.618384,-100.724139,107.618384,100.724139,0.000000,0.000000
triplex_l79,13.209932,-4.851183,0.000000,0.000000,0.000000,0.000000
l79_tpn_tm,131.853112,-48.043085,-131.853112,48.043085,0.000000,0.000000
triplex_l80,0.000000,0.000000,-10.815174,-10.068639,0.000000,0.000000
l80_tpn_tm,-107.595838,-100.678404,107.595838,100.678404,0.000000,0.000000
triplex_l82,13.214232,-4.864535,0.000000,0.000000,0.000000,0.000000
l82_tpn_tm,131.896433,-48.176247,-131.896433,48.176247,0.000000,0.000000
triplex_l83,0.000000,0.000000,0.000000,0.000000,-1.584777,7.057714
l83_tpn_tm,-16.100869,70.054139,16.100869,-70.054139,0.000000,0.000000
triplex_l84,0.000000,0.000000,0.000000,0.000000,-1.574620,7.046219
l84_tpn_tm,-15.999409,69.940278,15.999409,-69.940278,0.000000,0.000000
triplex_l85,0.000000,0.000000,0.000000,0.000000,-3.129561,13.963111
l85_tpn_tm,-31.560680,139.162478,31.560680,-139.162478,0.000000,0.000000
triplex_l86,0.000000,0.000000,-5.453405,-5.067625,0.000000,0.000000
l86_tpn_tm,-53.937559,-50.630134,53.937559,50.630134,0.000000,0.000000
triplex_l87,0.000000,0.000000,-10.795966,-10.051869,0.000000,0.000000
l87_tpn_tm,-107.404111,-100.510563,107.404111,100.510563,0.000000,0.000000
triplex_l88,13.116954,-4.958226,0.000000,0.000000,0.000000,0.000000
l88_tpn_tm,130.928628,-49.112867,-130.928628,49.112867,0.000000,0.000000
triplex_l90,0.000000,0.000000,-10.785532,-10.040790,0.000000,0.000000
l90_tpn_tm,-107.300517,-100.399855,107.300517,100.399855,0.000000,0.000000
triplex_l92,0.000000,0.000000,0.000000,0.000000,-2.995690,13.919452
l92_tpn_tm,-30.224524,138.730694,30.224524,-138.730694,0.000000,0.000000
triplex_l94,13.173538,-4.952870,0.000000,0.000000,0.000000,0.000000
l94_tpn_tm,131.493107,-49.058489,-131.493107,49.058489,0.000000,0.000000
triplex_l95,0.000000,0.000000,-5.441850,-5.055036,0.000000,0.000000
l95_tpn_tm,-53.823294,-50.504436,53.823294,50.504436,0.000000,0.000000
triplex_l96,0.000000,0.000000,-5.442818,-5.054998,0.000000,0.000000
l96_tpn_tm,-53.833083,-50.504141,53.833083,50.504141,0.000000,0.000000
triplex_l98,13.247593,-4.813611,0.000000,0.000000,0.000000,0.000000
l98_tpn_tm,132.228137,-47.667977,-132.228137,47.667977,0.000000,0.000000
triplex_l99,0.000000,0.000000,-10.843277,-10.070326,0.000000,0.000000
l99_tpn_tm,-107.875304,-100.695787,107.875304,100.695787,0.000000,0.000000
triplex_l100,0.000000,0.000000,0.000000,0.000000,-3.256722,14.056785
l100_tpn_tm,-32.831060,140.093556,32.831060,-140.093556,0.000000,0.000000
triplex_l102,0.000000,0.000000,0.000000,0.000000,-1.639844,7.082122
l102_tpn_tm,-16.649308,70.293923,16.649308,-70.293923,0.000000,0.000000
triplex_l103,0.000000,0.000000,0.000000,0.000000,-3.252187,14.020799
l103_tpn_tm,-32.785063,139.734384,32.785063,-139.734384,0.000000,0.000000
triplex_l104,0.000000,0.000000,0.000000,0.000000,-3.239417,14.013065
l104_tpn_tm,-32.657410,139.657926,32.657410,-139.657926,0.000000,0.000000
triplex_l106,0.000000,0.000000,-10.883812,-9.979881,0.000000,0.000000
l106_tpn_tm,-108.281855,-99.794896,108.281855,99.794896,0.000000,0.000000
triplex_l107,0.000000,0.000000,-10.881319,-9.867047,0.000000,0.000000
l107_tpn_tm,-108.260280,-98.669725,108.260280,98.669725,0.000000,0.000000
triplex_l109,12.984570,-4.931507,0.000000,0.000000,0.000000,0.000000
l109_tpn_tm,129.607915,-48.849921,-129.607915,48.849921,0.000000,0.000000
triplex_l111,6.503271,-2.509750,0.000000,0.000000,0.000000,0.000000
l111_tpn_tm,64.749443,-24.614980,-64.749443,24.614980,0.000000,0.000000
triplex_l112,6.493916,-2.515265,0.000000,0.000000,0.000000,0.000000
l112_tpn_tm,64.656843,-24.670373,-64.656843,24.670373,0.000000,0.000000
triplex_l113,12.774670,-5.023595,0.000000,0.000000,0.000000,0.000000
l113_tpn_tm,127.517591,-49.774206,-127.517591,49.774206,0.000000,0.000000
triplex_l114,6.402535,-2.553079,0.000000,0.000000,0.000000,0.000000
l114_tpn_tm,63.750770,-25.050856,-63.750770,25.050856,0.000000,0.000000
sw13152,446.640641,-143.505404,-237.580049,-208.378390,-73.683438,316.519786
sw18135,164.941795,-41.852112,-151.386601,-79.572681,-7.838605,114.048881
sw60160,376.429512,-105.652252,-186.197705,-168.463856,-63.853573,250.942832
sw61611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw97197,137.489071,-29.367670,-67.140965,-88.591265,-8.131447,35.115986
sw1491149,736.879332,-223.364054,-451.621812,-379.087795,-150.454893,615.901171
sw250251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw450451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw300350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw95195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tran611610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
reg1501491,755.301315,-228.948155,-462.912357,-388.564990,-154.216265,631.298700
reg252601,14.198878,-4.525404,0.000000,0.000000,-3.647333,14.716399
reg91401,21.842193,-6.417072,0.000000,0.000000,0.000000,0.000000
reg1606701,376.429512,-105.652252,-186.197705,-168.463856,-63.853573,250.942832
swEV6,92.330110,-11.834474,0.000000,0.000000,0.000000,0.000000
swEV5,0.000000,0.000000,-45.375834,-68.744337,0.000000,0.000000
swEV4,0.000000,0.000000,0.000000,0.000000,-37.965842,76.092889
swEV3,85.787810,-9.521396,0.000000,0.000000,0.000000,0.000000
swEV2,0.000000,0.000000,-41.615025,-70.476273,0.000000,0.000000
swEV1,0.000000,0.000000,0.000000,0.000000,-40.147934,72.249061
