# Current_Dump_NR.csv run at 2013-08-28 14:00:00 PST on 804 links
link_name,currA_real,currA_imag,currB_real,currB_imag,currC_real,currC_imag
linobj3637,15.886486,-5.159497,0.000000,0.000000,0.000000,0.000000
linobj3638,0.000000,0.000000,-12.552937,-12.051295,0.000000,0.000000
linobj3839,0.000000,0.000000,-6.277761,-6.025841,0.000000,0.000000
linobj4041,0.000000,0.000000,0.000000,0.000000,-2.026065,8.286980
linobj4042,112.679605,-57.252644,-99.471391,-53.438910,-6.505447,109.574747
linobj4243,0.000000,0.000000,-12.410906,-11.902602,0.000000,0.000000
linobj4244,104.679311,-54.637702,-87.060485,-41.536308,-6.505447,109.574747
linobj4445,15.959882,-5.239902,0.000000,0.000000,0.000000,0.000000
linobj4447,88.719429,-49.397801,-87.060485,-41.536308,-6.505447,109.574747
linobj4546,7.979038,-2.620486,0.000000,0.000000,0.000000,0.000000
linobj4748,26.750166,-21.927009,-33.021723,-13.761613,4.617303,34.740181
linobj4749,48.117857,-16.119863,-37.509327,-20.883889,-13.479152,57.081990
linobj4950,7.968968,-2.628631,0.000000,0.000000,-3.940757,16.369472
linobj5051,7.968968,-2.628631,0.000000,0.000000,0.000000,0.000000
linobj51151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
linobj5253,467.644254,-155.651043,-262.283198,-229.213224,-79.172419,348.423284
linobj5354,451.810500,-150.510279,-262.283198,-229.213224,-79.172419,348.423284
linobj5455,7.953885,-2.613851,-6.319887,-6.043930,0.000000,0.000000
linobj5457,443.856615,-147.896428,-255.963312,-223.169294,-79.172419,348.423284
linobj5556,0.000000,0.000000,-6.319887,-6.043930,0.000000,0.000000
linobj5758,0.000000,0.000000,-12.637028,-11.973502,0.000000,0.000000
linobj5760,443.856615,-147.896428,-243.326284,-211.195791,-79.172419,348.423284
linobj5859,0.000000,0.000000,-6.320428,-5.987898,0.000000,0.000000
linobj6061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
linobj6062,31.916614,-25.696899,-38.932026,-27.708123,-11.052887,72.395309
linobj6263,31.916614,-25.696899,-38.932026,-27.708123,-7.319774,56.151497
linobj6364,16.607613,-20.194788,-38.932026,-27.708123,-7.319774,56.151497
linobj6465,16.607613,-20.194788,-16.048090,-6.418117,-7.319774,56.151497
linobj6566,0.000000,0.000000,0.000000,0.000000,-6.760251,29.538591
linobj6768,46.631643,-17.356127,0.000000,0.000000,0.000000,0.000000
linobj6772,186.232474,-59.425964,-114.850785,-75.129370,-53.329713,211.299691
linobj6797,161.489436,-39.717631,-84.558247,-103.882990,-13.128367,57.995894
linobj6869,38.791592,-14.446189,0.000000,0.000000,0.000000,0.000000
linobj6970,23.286814,-8.683192,0.000000,0.000000,0.000000,0.000000
linobj7071,15.473244,-5.769087,0.000000,0.000000,0.000000,0.000000
linobj7273,0.000000,0.000000,0.000000,0.000000,-11.001181,49.509885
linobj7276,186.232474,-59.425964,-114.850785,-75.129370,-42.328532,161.789805
linobj7374,0.000000,0.000000,0.000000,0.000000,-7.318527,32.995743
linobj7475,0.000000,0.000000,0.000000,0.000000,-3.657036,16.504367
linobj7677,30.964048,-11.683129,-25.671822,-23.664104,-7.232591,33.094672
linobj7686,117.220280,-22.239306,-44.998804,-41.408549,-41.227953,93.134887
linobj7778,30.964048,-11.683129,-12.834313,-11.828833,-7.232591,33.094672
linobj7879,15.479082,-5.832275,0.000000,0.000000,0.000000,0.000000
linobj7880,15.484966,-5.850854,-12.834313,-11.828833,-7.232591,33.094672
linobj8081,15.484966,-5.850854,0.000000,0.000000,-7.232591,33.094672
linobj8182,15.484966,-5.850854,0.000000,0.000000,-1.827789,8.325198
linobj8184,0.000000,0.000000,0.000000,0.000000,-5.404803,24.769474
linobj8283,0.000000,0.000000,0.000000,0.000000,-1.827789,8.325198
linobj8485,0.000000,0.000000,0.000000,0.000000,-3.591108,16.460401
linobj8687,117.220280,-22.239306,-38.528327,-35.451959,-41.227953,93.134887
linobj8788,101.790528,-16.286892,0.000000,0.000000,0.000000,0.000000
linobj8789,15.429751,-5.952414,-25.716004,-23.654950,-41.227953,93.134887
linobj8990,0.000000,0.000000,-12.800107,-11.781178,0.000000,0.000000
linobj8991,15.429751,-5.952414,-12.915897,-11.873773,-41.227953,93.134887
linobj9192,0.000000,0.000000,0.000000,0.000000,-41.227953,93.134887
linobj9193,15.429751,-5.952414,-12.915897,-11.873773,0.000000,0.000000
linobj9394,15.429751,-5.952414,0.000000,0.000000,0.000000,0.000000
linobj9395,0.000000,0.000000,-12.915897,-11.873773,0.000000,0.000000
linobj9596,0.000000,0.000000,-6.458629,-5.936857,0.000000,0.000000
linobj9798,15.529948,-5.787730,-12.865714,-11.835001,-3.755514,16.584257
linobj9899,0.000000,0.000000,-12.865714,-11.835001,-3.755514,16.584257
linobj99100,0.000000,0.000000,0.000000,0.000000,-3.755514,16.584257
linobj100450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
linobj101102,0.000000,0.000000,0.000000,0.000000,-9.372853,41.411637
linobj101105,145.959488,-33.929900,-71.692533,-92.047989,0.000000,0.000000
linobj102103,0.000000,0.000000,0.000000,0.000000,-7.475887,33.056190
linobj103104,0.000000,0.000000,0.000000,0.000000,-3.729061,16.522660
linobj105106,0.000000,0.000000,-71.692533,-92.047989,0.000000,0.000000
linobj105108,145.959488,-33.929900,0.000000,0.000000,0.000000,0.000000
linobj106107,0.000000,0.000000,-58.777589,-80.323487,0.000000,0.000000
linobj108109,145.959488,-33.929900,0.000000,0.000000,0.000000,0.000000
linobj108300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
linobj109110,130.765276,-27.999202,0.000000,0.000000,0.000000,0.000000
linobj110111,7.610672,-3.014279,0.000000,0.000000,0.000000,0.000000
linobj110112,123.154604,-24.984924,0.000000,0.000000,0.000000,0.000000
linobj112113,115.554777,-21.964078,0.000000,0.000000,0.000000,0.000000
linobj113114,100.619940,-15.922941,0.000000,0.000000,0.000000,0.000000
linobj13535,172.146051,-44.875742,-155.604288,-83.026604,-8.531512,117.861727
linobj1491,803.384846,-251.090529,-484.507572,-407.142675,-161.586291,672.346888
linobj15252,483.574090,-160.735419,-262.283198,-229.213224,-79.172419,348.423284
linobj670167,394.353554,-116.499723,-199.409032,-179.012359,-66.458081,269.295585
linobj197101,145.959488,-33.929900,-71.692533,-92.047989,-9.372853,41.411637
triplex_l1,16.766041,-4.578862,0.000000,0.000000,0.000000,0.000000
l1_tpn_tm,167.382733,-45.328934,-167.382733,45.328934,0.000000,0.000000
triplex_l2,0.000000,0.000000,-6.243896,-6.243241,0.000000,0.000000
l2_tpn_tm,-61.851350,-62.372156,61.851350,62.372156,0.000000,0.000000
triplex_l4,0.000000,0.000000,0.000000,0.000000,-4.438674,16.792836
l4_tpn_tm,-44.645259,167.457692,44.645259,-167.457692,0.000000,0.000000
triplex_l5,0.000000,0.000000,0.000000,0.000000,-2.200731,8.452350
l5_tpn_tm,-22.250021,83.992123,22.250021,-83.992123,0.000000,0.000000
triplex_l6,0.000000,0.000000,0.000000,0.000000,-4.362283,16.743341
l6_tpn_tm,-43.881982,166.965545,43.881982,-166.965545,0.000000,0.000000
triplex_l7,8.330090,-2.389529,0.000000,0.000000,0.000000,0.000000
l7_tpn_tm,82.969619,-23.419578,-82.969619,23.419578,0.000000,0.000000
triplex_l9,16.348733,-4.838196,0.000000,0.000000,0.000000,0.000000
l9_tpn_tm,163.224859,-47.925773,-163.224859,47.925773,0.000000,0.000000
triplex_l10,8.425188,-2.507618,0.000000,0.000000,0.000000,0.000000
l10_tpn_tm,83.920646,-24.590301,-83.920646,24.590301,0.000000,0.000000
triplex_l11,16.710322,-4.966619,0.000000,0.000000,0.000000,0.000000
l11_tpn_tm,166.835195,-49.199179,-166.835195,49.199179,0.000000,0.000000
triplex_l12,0.000000,0.000000,-6.273197,-6.182204,0.000000,0.000000
l12_tpn_tm,-62.145780,-61.766280,62.145780,61.766280,0.000000,0.000000
triplex_l16,0.000000,0.000000,0.000000,0.000000,-4.145098,16.555849
l16_tpn_tm,-41.710922,165.099651,41.710922,-165.099651,0.000000,0.000000
triplex_l17,0.000000,0.000000,0.000000,0.000000,-2.090787,8.358338
l17_tpn_tm,-21.152213,83.061822,21.152213,-83.061822,0.000000,0.000000
triplex_l19,15.952142,-5.121283,0.000000,0.000000,0.000000,0.000000
l19_tpn_tm,159.273766,-50.758694,-159.273766,50.758694,0.000000,0.000000
triplex_l20,15.932262,-5.122935,0.000000,0.000000,0.000000,0.000000
l20_tpn_tm,159.075297,-50.775419,-159.075297,50.775419,0.000000,0.000000
triplex_l22,0.000000,0.000000,-12.435895,-12.010500,0.000000,0.000000
l22_tpn_tm,-123.824374,-120.101062,123.824374,120.101062,0.000000,0.000000
triplex_l24,0.000000,0.000000,0.000000,0.000000,-4.044944,16.418174
l24_tpn_tm,-40.708552,163.728538,40.708552,-163.728538,0.000000,0.000000
triplex_l28,15.930984,-5.163803,0.000000,0.000000,0.000000,0.000000
l28_tpn_tm,159.063411,-51.183211,-159.063411,51.183211,0.000000,0.000000
triplex_l29,15.936013,-5.171383,0.000000,0.000000,0.000000,0.000000
l29_tpn_tm,159.113947,-51.258961,-159.113947,51.258961,0.000000,0.000000
triplex_l30,0.000000,0.000000,0.000000,0.000000,-4.036068,16.392263
l30_tpn_tm,-40.619619,163.469624,40.619619,-163.469624,0.000000,0.000000
triplex_l31,0.000000,0.000000,0.000000,0.000000,-2.083551,8.476981
l31_tpn_tm,-21.085366,84.242012,21.085366,-84.242012,0.000000,0.000000
triplex_l32,0.000000,0.000000,0.000000,0.000000,-2.082738,8.479471
l32_tpn_tm,-21.077270,84.267178,21.077270,-84.267178,0.000000,0.000000
triplex_l33,16.297115,-5.299788,0.000000,0.000000,0.000000,0.000000
l33_tpn_tm,162.719283,-52.532019,-162.719283,52.532019,0.000000,0.000000
triplex_l34,0.000000,0.000000,0.000000,0.000000,-4.161597,16.572640
l34_tpn_tm,-41.875899,165.266855,41.875899,-165.266855,0.000000,0.000000
triplex_l37,15.886486,-5.159497,0.000000,0.000000,0.000000,0.000000
l37_tpn_tm,158.619449,-51.141334,-158.619449,51.141334,0.000000,0.000000
triplex_l38,0.000000,0.000000,-6.275176,-6.025455,0.000000,0.000000
l38_tpn_tm,-62.171772,-60.206913,62.171772,60.206913,0.000000,0.000000
triplex_l39,0.000000,0.000000,-6.277761,-6.025841,0.000000,0.000000
l39_tpn_tm,-62.197842,-60.210948,62.197842,60.210948,0.000000,0.000000
triplex_l41,0.000000,0.000000,0.000000,0.000000,-2.026065,8.286980
l41_tpn_tm,-20.505262,82.354877,20.505262,-82.354877,0.000000,0.000000
triplex_l42,8.000294,-2.614942,0.000000,0.000000,0.000000,0.000000
l42_tpn_tm,79.698853,-25.676634,-79.698853,25.676634,0.000000,0.000000
triplex_l43,0.000000,0.000000,-12.410906,-11.902602,0.000000,0.000000
l43_tpn_tm,-123.577203,-119.023931,123.577203,119.023931,0.000000,0.000000
triplex_l45,7.980844,-2.619415,0.000000,0.000000,0.000000,0.000000
l45_tpn_tm,79.505352,-25.721726,-79.505352,25.721726,0.000000,0.000000
triplex_l46,7.979038,-2.620486,0.000000,0.000000,0.000000,0.000000
l46_tpn_tm,79.487503,-25.732539,-79.487503,25.732539,0.000000,0.000000
triplex_l50,0.000000,0.000000,0.000000,0.000000,-3.940757,16.369472
l50_tpn_tm,-39.668063,163.244533,39.668063,-163.244533,0.000000,0.000000
triplex_l51,7.968968,-2.628631,0.000000,0.000000,0.000000,0.000000
l51_tpn_tm,79.387645,-25.813962,-79.387645,25.813962,0.000000,0.000000
triplex_l52,15.929836,-5.084376,0.000000,0.000000,0.000000,0.000000
l52_tpn_tm,159.050288,-50.390770,-159.050288,50.390770,0.000000,0.000000
triplex_l53,15.833754,-5.140764,0.000000,0.000000,0.000000,0.000000
l53_tpn_tm,158.092929,-50.955578,-158.092929,50.955578,0.000000,0.000000
triplex_l55,7.953885,-2.613851,0.000000,0.000000,0.000000,0.000000
l55_tpn_tm,79.236922,-25.667511,-79.236922,25.667511,0.000000,0.000000
triplex_l56,0.000000,0.000000,-6.319887,-6.043930,0.000000,0.000000
l56_tpn_tm,-62.615928,-60.392636,62.615928,60.392636,0.000000,0.000000
triplex_l58,0.000000,0.000000,-6.316600,-5.985605,0.000000,0.000000
l58_tpn_tm,-62.585459,-59.812213,62.585459,59.812213,0.000000,0.000000
triplex_l59,0.000000,0.000000,-6.320428,-5.987898,0.000000,0.000000
l59_tpn_tm,-62.623927,-59.835291,62.623927,59.835291,0.000000,0.000000
triplex_l60,7.727609,-2.787314,0.000000,0.000000,0.000000,0.000000
l60_tpn_tm,76.993588,-27.403193,-76.993588,27.403193,0.000000,0.000000
triplex_l62,0.000000,0.000000,0.000000,0.000000,-3.733113,16.243812
l62_tpn_tm,-37.593327,161.995924,37.593327,-161.995924,0.000000,0.000000
triplex_l63,15.309001,-5.502110,0.000000,0.000000,0.000000,0.000000
l63_tpn_tm,152.865373,-54.572846,-152.865373,54.572846,0.000000,0.000000
triplex_l64,0.000000,0.000000,-22.883936,-21.290006,0.000000,0.000000
l64_tpn_tm,-228.391067,-212.978433,228.391067,212.978433,0.000000,0.000000
triplex_l66,0.000000,0.000000,0.000000,0.000000,-6.760251,29.538591
l66_tpn_tm,-67.885742,295.048022,67.885742,-295.048022,0.000000,0.000000
triplex_l68,7.840051,-2.909938,0.000000,0.000000,0.000000,0.000000
l68_tpn_tm,78.117117,-28.618022,-78.117117,28.618022,0.000000,0.000000
triplex_l69,15.504778,-5.762997,0.000000,0.000000,0.000000,0.000000
l69_tpn_tm,154.823655,-57.170857,-154.823655,57.170857,0.000000,0.000000
triplex_l70,7.813570,-2.914105,0.000000,0.000000,0.000000,0.000000
l70_tpn_tm,77.853777,-28.660500,-77.853777,28.660500,0.000000,0.000000
triplex_l71,15.473244,-5.769087,0.000000,0.000000,0.000000,0.000000
l71_tpn_tm,154.509159,-57.232299,-154.509159,57.232299,0.000000,0.000000
triplex_l73,0.000000,0.000000,0.000000,0.000000,-3.682654,16.514143
l73_tpn_tm,-37.096035,164.693084,37.096035,-164.693084,0.000000,0.000000
triplex_l74,0.000000,0.000000,0.000000,0.000000,-3.661491,16.491376
l74_tpn_tm,-36.884405,164.466345,36.884405,-164.466345,0.000000,0.000000
triplex_l75,0.000000,0.000000,0.000000,0.000000,-3.657036,16.504367
l75_tpn_tm,-36.839908,164.596992,36.839908,-164.596992,0.000000,0.000000
triplex_l77,0.000000,0.000000,-12.837510,-11.835271,0.000000,0.000000
l77_tpn_tm,-127.835945,-118.361401,127.835945,118.361401,0.000000,0.000000
triplex_l79,15.479082,-5.832275,0.000000,0.000000,0.000000,0.000000
l79_tpn_tm,154.568804,-57.862703,-154.568804,57.862703,0.000000,0.000000
triplex_l80,0.000000,0.000000,-12.834313,-11.828833,0.000000,0.000000
l80_tpn_tm,-127.804249,-118.297112,127.804249,118.297112,0.000000,0.000000
triplex_l82,15.484966,-5.850854,0.000000,0.000000,0.000000,0.000000
l82_tpn_tm,154.628031,-58.048108,-154.628031,58.048108,0.000000,0.000000
triplex_l83,0.000000,0.000000,0.000000,0.000000,-1.827789,8.325198
l83_tpn_tm,-18.534428,82.743321,18.534428,-82.743321,0.000000,0.000000
triplex_l84,0.000000,0.000000,0.000000,0.000000,-1.813695,8.309074
l84_tpn_tm,-18.393596,82.583341,18.393596,-82.583341,0.000000,0.000000
triplex_l85,0.000000,0.000000,0.000000,0.000000,-3.591108,16.460401
l85_tpn_tm,-36.181266,164.159405,36.181266,-164.159405,0.000000,0.000000
triplex_l86,0.000000,0.000000,-6.470478,-5.956590,0.000000,0.000000
l86_tpn_tm,-64.117727,-59.530127,64.117727,59.530127,0.000000,0.000000
triplex_l87,0.000000,0.000000,-12.812322,-11.797009,0.000000,0.000000
l87_tpn_tm,-127.584797,-117.978969,127.584797,117.978969,0.000000,0.000000
triplex_l88,15.361752,-5.957116,0.000000,0.000000,0.000000,0.000000
l88_tpn_tm,153.400777,-59.110817,-153.400777,59.110817,0.000000,0.000000
triplex_l90,0.000000,0.000000,-12.800107,-11.781178,0.000000,0.000000
l90_tpn_tm,-127.463470,-117.820795,127.463470,117.820795,0.000000,0.000000
triplex_l92,0.000000,0.000000,0.000000,0.000000,-3.443814,16.420589
l92_tpn_tm,-34.710699,163.765531,34.710699,-163.765531,0.000000,0.000000
triplex_l94,15.429751,-5.952414,0.000000,0.000000,0.000000,0.000000
l94_tpn_tm,154.079572,-59.062997,-154.079572,59.062997,0.000000,0.000000
triplex_l95,0.000000,0.000000,-6.457268,-5.936915,0.000000,0.000000
l95_tpn_tm,-63.987050,-59.333826,63.987050,59.333826,0.000000,0.000000
triplex_l96,0.000000,0.000000,-6.458629,-5.936857,0.000000,0.000000
l96_tpn_tm,-64.000803,-59.333345,64.000803,59.333345,0.000000,0.000000
triplex_l98,15.529948,-5.787730,0.000000,0.000000,0.000000,0.000000
l98_tpn_tm,155.075856,-57.417785,-155.075856,57.417785,0.000000,0.000000
triplex_l99,0.000000,0.000000,-12.865714,-11.835001,0.000000,0.000000
l99_tpn_tm,-128.116558,-118.359154,128.116558,118.359154,0.000000,0.000000
triplex_l100,0.000000,0.000000,0.000000,0.000000,-3.755514,16.584257
l100_tpn_tm,-37.824234,165.391885,37.824234,-165.391885,0.000000,0.000000
triplex_l102,0.000000,0.000000,0.000000,0.000000,-1.896966,8.355447
l102_tpn_tm,-19.223900,83.041324,19.223900,-83.041324,0.000000,0.000000
triplex_l103,0.000000,0.000000,0.000000,0.000000,-3.746826,16.533530
l103_tpn_tm,-37.736642,164.885425,37.736642,-164.885425,0.000000,0.000000
triplex_l104,0.000000,0.000000,0.000000,0.000000,-3.729061,16.522660
l104_tpn_tm,-37.559017,164.777754,37.559017,-164.777754,0.000000,0.000000
triplex_l106,0.000000,0.000000,-12.914943,-11.724502,0.000000,0.000000
l106_tpn_tm,-128.610157,-117.257693,128.610157,117.257693,0.000000,0.000000
triplex_l107,0.000000,0.000000,-12.911479,-11.588047,0.000000,0.000000
l107_tpn_tm,-128.579008,-115.896218,128.579008,115.896218,0.000000,0.000000
triplex_l109,15.194213,-5.930698,0.000000,0.000000,0.000000,0.000000
l109_tpn_tm,151.728686,-58.850963,-151.728686,58.850963,0.000000,0.000000
triplex_l111,7.610672,-3.014279,0.000000,0.000000,0.000000,0.000000
l111_tpn_tm,75.839640,-29.665775,-75.839640,29.665775,0.000000,0.000000
triplex_l112,7.599827,-3.020846,0.000000,0.000000,0.000000,0.000000
l112_tpn_tm,75.732138,-29.731705,-75.732138,29.731705,0.000000,0.000000
triplex_l113,14.934837,-6.041137,0.000000,0.000000,0.000000,0.000000
l113_tpn_tm,149.143647,-59.959198,-149.143647,59.959198,0.000000,0.000000
triplex_l114,7.487472,-3.065620,0.000000,0.000000,0.000000,0.000000
l114_tpn_tm,74.616402,-30.182043,-74.616402,30.182043,0.000000,0.000000
sw13152,483.574090,-160.735419,-262.283198,-229.213224,-79.172419,348.423284
sw18135,172.146051,-44.875742,-155.604288,-83.026604,-8.531512,117.861727
sw60160,404.212392,-119.412216,-204.394258,-183.487668,-68.119533,276.027975
sw61611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw97197,145.959488,-33.929900,-71.692533,-92.047989,-9.372853,41.411637
sw1491149,803.384846,-251.090529,-484.507572,-407.142675,-161.586291,672.346888
sw250251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw450451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw300350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
sw95195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
tran611610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
reg1501491,823.469467,-257.367792,-496.620261,-417.321241,-165.625948,689.155560
reg252601,16.704543,-5.432283,0.000000,0.000000,-4.270445,17.380363
reg91401,25.763897,-7.661094,0.000000,0.000000,0.000000,0.000000
reg1606701,404.212392,-119.412216,-204.394258,-183.487668,-68.119533,276.027975
swEV6,93.132468,-12.857321,0.000000,0.000000,0.000000,0.000000
swEV5,0.000000,0.000000,-45.866110,-68.735440,0.000000,0.000000
swEV4,0.000000,0.000000,0.000000,0.000000,-37.784138,76.714298
swEV3,86.428777,-10.329777,0.000000,0.000000,0.000000,0.000000
swEV2,0.000000,0.000000,-41.667096,-70.466902,0.000000,0.000000
swEV1,0.000000,0.000000,0.000000,0.000000,-40.131731,72.395723
